First Matching Affiliation from Corresponding Author,First Matching Corresponding Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Institut de Géologie, Université de Neuchâtel, Rue Emile Argand 11, CP 158, 2009, Neuchâtel, Switzerland E-mail: stephane.bodin@unine.ch","Bodin, Stéphane",unine,10.1007/s00015-006-1188-7,https://doi.org/10.1007/s00015-006-1188-7,,"Biostratigraphy, sedimentology and sequence stratigraphy of the latest Hauterivian – Early Barremian drowning episode of the Northern Tethyan margin (Altmann Member, Helvetic nappes, Switzerland)",,"Bodin, Stéphane;Godet, Alexis;Vermeulen, Jean;Linder, Pascal;Föllmi, Karl B.",2006,Eclogae Geologicae Helvetiae,"Institut de Géologie, Université de Neuchâtel, Rue Emile Argand 11, CP 158, 2009, Neuchâtel, Switzerland E-mail: stephane.bodin@unine.ch;Institut de Géologie, Université de Neuchâtel, Rue Emile Argand 11, CP 158, 2009, Neuchâtel, Switzerland;Grand Rue, 04330, Barrême, France;Institut de Géologie, Université de Neuchâtel, Rue Emile Argand 11, CP 158, 2009, Neuchâtel, Switzerland;Institut de Géologie, Université de Neuchâtel, Rue Emile Argand 11, CP 158, 2009, Neuchâtel, Switzerland",Birkhäuser-Verlag; www.birkhäuser.ch,,99,2,157,174,0012-9402,1420-9128,copyright,"Birkhäuser Verlag, Basel, 2006",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0001500611887,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500611887&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500611887&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500611887&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratoire d’Ecologie Animale et Entomologie, Institut de Zoologie, Université de Neuchâtel, Case Postale 2, 2007, Neuchâtel, Switzerland E-mail: ted.turlings@unine.ch","Turlings, Ted C.J.",unine,10.1007/s11248-005-0008-6,https://doi.org/10.1007/s11248-005-0008-6,,Evaluating the Induced-Odour Emission of a Bt Maize and its Attractiveness to Parasitic Wasps,,"Turlings, Ted C.J.;Jeanbourquin, Philippe M.;Held, Matthias;Degen, Thomas",2005,Transgenic Research,"Laboratoire d’Ecologie Animale et Entomologie, Institut de Zoologie, Université de Neuchâtel, Case Postale 2, 2007, Neuchâtel, Switzerland E-mail: ted.turlings@unine.ch;Laboratoire d’Ecologie Animale et Entomologie, Institut de Zoologie, Université de Neuchâtel, Case Postale 2, 2007, Neuchâtel, Switzerland;Laboratoire d’Ecologie Animale et Entomologie, Institut de Zoologie, Université de Neuchâtel, Case Postale 2, 2007, Neuchâtel, Switzerland;Station fédérale de recherches en production végétale, 1260, Changins, Nyon, Switzerland",Kluwer Academic Publishers,,14,6,807,816,0962-8819,1573-9368,copyright,"Springer, 2005",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1124800500086,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1124800500086&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1124800500086&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1124800500086&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratoire de Microbiologie, Université de Neuchâtel, rue Emile Argand 11, 2007, Neuchâtel, Switzerland E-mail: nathalie.fromin@unine.ch","Fromin, N.",unine,10.1007/s00248-003-0228-3,https://doi.org/10.1007/s00248-003-0228-3,,Frequency and Diversity of Nitrate Reductase Genes among Nitrate-Dissimilating Pseudomonas in the Rhizosphere of Perennial Grasses Grown in Field Conditions,,"Roussel-Delif, L.;Tarnawski, S.;Hamelin, J.;Philippot, L.;Aragno, M.;Fromin, N.",2005,Microbial Ecology,"Laboratoire de Microbiologie, Université de Neuchâtel, rue Emile Argand 11, 2007, Neuchâtel, Switzerland;Laboratoire de Microbiologie, Université de Neuchâtel, rue Emile Argand 11, 2007, Neuchâtel, Switzerland;Laboratoire de Microbiologie, Université de Neuchâtel, rue Emile Argand 11, 2007, Neuchâtel, Switzerland;UMRA111, Microbiologie des Sols-Géosols, Laboratoire de Microbiologie des Sols, Institut National de la Recherche Agronomique, 21055, Dijon Cedex, France;Laboratoire de Microbiologie, Université de Neuchâtel, rue Emile Argand 11, 2007, Neuchâtel, Switzerland;Laboratoire de Microbiologie, Université de Neuchâtel, rue Emile Argand 11, 2007, Neuchâtel, Switzerland E-mail: nathalie.fromin@unine.ch",Springer-Verlag; www.springer-ny.com,,49,1,63,72,0095-3628,1432-184X,copyright,"Springer Science+Business Media, Inc., 2005",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0024800302283,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0024800302283&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0024800302283&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0024800302283&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Geologisches Institut, Universität Zürich,  ,   Institut de Géologie, Université de Neuchâtel, Rue Emile-Argand 11, C.P. 2, 2007, Neuchâtel, Switzerland E-mail: pascal.linder@unine.ch","Linder, Pascal",unine,10.1007/s00015-004-1142-5,https://doi.org/10.1007/s00015-004-1142-5,,"An Eocene paleodoline in the Morcles Nappe of Anzeindaz (Canton of Vaud, Switzerland)",,"Linder, Pascal",2005,Eclogae Geologicae Helvetiae,"Geologisches Institut, Universität Zürich,  ,   Institut de Géologie, Université de Neuchâtel, Rue Emile-Argand 11, C.P. 2, 2007, Neuchâtel, Switzerland E-mail: pascal.linder@unine.ch",Birkhäuser-Verlag; www.birkhauser.ch,,98,1,51,61,0012-9402,1420-9128,copyright,"Birkhäuser Verlag, Basel, 2005",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0001500411425,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500411425&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500411425&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500411425&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Groupe de recherche en économie territoriale (GRET), University of Neuchâtel, Neuchâtel, Switzerland E-mail: olivier.crevoisier@unine.ch","Crevoisier, Olivier",unine,10.1007/s00168-005-0017-7,https://doi.org/10.1007/s00168-005-0017-7,,Inter-regional corporate ownership and regional autonomy: the case of Switzerland,,"Crevoisier, Olivier;Quiquerez, Frédéric",2005,The Annals of Regional Science,"Groupe de recherche en économie territoriale (GRET), University of Neuchâtel, Neuchâtel, Switzerland E-mail: olivier.crevoisier@unine.ch;Groupe de recherche en économie territoriale (GRET), University of Neuchâtel, Neuchâtel, Switzerland E-mail: frederic.quiquerez@unine.ch",Springer-Verlag,,39,4,663,689,0570-1864,1432-0592,copyright,"Springer-Verlag, 2005",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0016800500177,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0016800500177&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0016800500177&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0016800500177&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Faculty of Economics, Institute for Research in Economics, University of Neuchâtel, 2000, Neuchâtel, Switzerland E-mail: joachim.marti@unine.ch","Marti, Joachim",unine,10.1007/s10198-011-0333-z,https://doi.org/10.1007/s10198-011-0333-z,,Assessing preferences for improved smoking cessation medications: a discrete choice experiment,,"Marti, Joachim",2012,The European Journal of Health Economics,"Faculty of Economics, Institute for Research in Economics, University of Neuchâtel, 2000, Neuchâtel, Switzerland E-mail: joachim.marti@unine.ch",Springer-Verlag,,13,5,533,548,1618-7598,1618-7601,copyright,"Springer-Verlag, 2011",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s101980110333z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s101980110333z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s101980110333z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s101980110333z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratoire Temps-Fréquence, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland E-mail: stephane.schilt@unine.ch","Schilt, S.",unine,10.1007/s00340-012-5072-z,https://doi.org/10.1007/s00340-012-5072-z,,Noise properties of an optical frequency comb from a SESAM-mode-locked 1.5-μm solid-state laser stabilized to the 10−13 level,,"Schilt, S.;Dolgovskiy, V.;Bucalovic, N.;Schori, C.;Stumpf, M. C.;Di Domenico, G.;Pekarek, S.;Oehler, A. E. H.;Südmeyer, T.;Keller, U.;Thomann, P.",2012,Applied Physics B,"Laboratoire Temps-Fréquence, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland E-mail: stephane.schilt@unine.ch;Laboratoire Temps-Fréquence, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Laboratoire Temps-Fréquence, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Laboratoire Temps-Fréquence, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Laboratoire Temps-Fréquence, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland Department of Physics, Institute of Quantum Electronics, ETH Zurich, 8093, Zurich, Switzerland RUAG Space, RUAG Schweiz AG, 8052, Zurich, Switzerland;Laboratoire Temps-Fréquence, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Department of Physics, Institute of Quantum Electronics, ETH Zurich, 8093, Zurich, Switzerland;Department of Physics, Institute of Quantum Electronics, ETH Zurich, 8093, Zurich, Switzerland Time Bandwidth Products AG, 8005, Zurich, Switzerland;Laboratoire Temps-Fréquence, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland Department of Physics, Institute of Quantum Electronics, ETH Zurich, 8093, Zurich, Switzerland;Department of Physics, Institute of Quantum Electronics, ETH Zurich, 8093, Zurich, Switzerland;Laboratoire Temps-Fréquence, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland",Springer-Verlag,,109,3,391,402,0946-2171,1432-0649,copyright,"Springer-Verlag, 2012",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s003400125072z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003400125072z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003400125072z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003400125072z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Research Unit Forest Dynamics, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland Institut de Géographie, Faculté des Lettres et Sciences Humaines, Université de Neuchâtel, Espace Louis-Agassiz 1, CH-2000, Neuchâtel, Switzerland E-mail: tilo.usbeck@wsl.ch","Usbeck, Tilo",unine,10.1007/s00704-011-0526-5,https://doi.org/10.1007/s00704-011-0526-5,,Relating remotely sensed forest damage data to wind data: storms Lothar (1999) and Vivian (1990) in Switzerland,,"Usbeck, Tilo;Waldner, Peter;Dobbertin, Matthias;Ginzler, Christian;Hoffmann, Christian;Sutter, Flurin;Steinmeier, Charlotte;Volz, Richard;Schneiter, Gustav;Rebetez, Martine",2012,Theoretical and Applied Climatology,"Research Unit Forest Dynamics, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland Institut de Géographie, Faculté des Lettres et Sciences Humaines, Université de Neuchâtel, Espace Louis-Agassiz 1, CH-2000, Neuchâtel, Switzerland E-mail: tilo.usbeck@wsl.ch;Research Unit Forest Soils and Biogeochemistry, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland;Research Unit Forest Dynamics, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland;Research Unit Landscape Dynamics, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland;Research Unit Forest Dynamics, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland;Research Unit Forest Dynamics, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland;Research Unit Landscape Dynamics, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland;Forest Products and Services and Forest Quality Section, Forest Division, Federal Office for the Environment (FOEN), CH-3003, Bern, Switzerland;Research Unit Forest Dynamics, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland;Research Unit Forest Dynamics, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zürcherstrasse 111, CH-8903, Birmensdorf, Switzerland Institut de Géographie, Faculté des Lettres et Sciences Humaines, Université de Neuchâtel, Espace Louis-Agassiz 1, CH-2000, Neuchâtel, Switzerland Research Unit Forest Dynamics, Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Case postale 96, CH-1015, Lausanne 15, Switzerland",Springer Vienna,,108,3-4,451,462,0177-798X,1434-4483,copyright,"Springer-Verlag, 2011",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0070401105265,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0070401105265&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0070401105265&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0070401105265&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratoire Temps-Fréquence (LTF), Université de Neuchâtel, 2000, Neuchâtel, Switzerland E-mail: alain.joyet@unine.ch","Joyet, A.",unine,10.1140/epjd/e2012-20401-6,https://doi.org/10.1140/epjd/e2012-20401-6,,Theoretical analysis of aliasing noises in cold atom Mach-Zehnder interferometers,,"Joyet, A.;Di Domenico, G.;Thomann, P.",2012,The European Physical Journal D,"Laboratoire Temps-Fréquence (LTF), Université de Neuchâtel, 2000, Neuchâtel, Switzerland E-mail: alain.joyet@unine.ch;Laboratoire Temps-Fréquence (LTF), Université de Neuchâtel, 2000, Neuchâtel, Switzerland;Laboratoire Temps-Fréquence (LTF), Université de Neuchâtel, 2000, Neuchâtel, Switzerland",Springer-Verlag,,66,3,1,14,1434-6060,1434-6079,copyright,"EDP Sciences, SIF, Springer-Verlag Berlin Heidelberg, 2012",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101140epjde2012204016,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjde2012204016&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjde2012204016&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101140epjde2012204016&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"FARCE Lab., Institute of Biology, Faculty of Sciences, Neuchâtel University, Rue Emil-Argand 11, 2009, Neuchâtel, Switzerland E-mail: ted.turlings@unine.ch","Turlings, Ted C. J.",unine,10.1007/s10886-012-0098-6,https://doi.org/10.1007/s10886-012-0098-6,,Less is More: Treatment with BTH and Laminarin Reduces Herbivore-Induced Volatile Emissions in Maize but Increases Parasitoid Attraction,,"Sobhy, Islam S.;Erb, Matthias;Sarhan, Awad A.;El-Husseini, Monir M.;Mandour, Nasser S.;Turlings, Ted C. J.",2012,Journal of Chemical Ecology,"FARCE Lab., Institute of Biology, Faculty of Sciences, Neuchâtel University, Rue Emil-Argand 11, 2009, Neuchâtel, Switzerland Department of Plant Protection, Public Service Center of Biological Control (PSCBC), Faculty of Agriculture, Suez Canal University, 41522, Ismailia, Egypt;Root-Herbivore Interactions Group, Max Planck Institute for Chemical Ecology, 07745, Jena, Germany;Department of Plant Protection, Public Service Center of Biological Control (PSCBC), Faculty of Agriculture, Suez Canal University, 41522, Ismailia, Egypt;Department of Economic Entomology and Pesticides, Faculty of Agriculture, Cairo University, 298, Giza, Egypt;Department of Plant Protection, Public Service Center of Biological Control (PSCBC), Faculty of Agriculture, Suez Canal University, 41522, Ismailia, Egypt;FARCE Lab., Institute of Biology, Faculty of Sciences, Neuchâtel University, Rue Emil-Argand 11, 2009, Neuchâtel, Switzerland E-mail: ted.turlings@unine.ch",Springer-Verlag,,38,4,348,360,0098-0331,1573-1561,copyright,"Springer Science+Business Media, LLC, 2012",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1088601200986,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1088601200986&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1088601200986&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1088601200986&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Geology and Hydrogeology, University of Neuchâtel, Rue Emile-Argand 11, Case Postale 158, 2009, Neuchâtel, Switzerland E-mail: eric.verrecchia@unine.ch","Verrecchia, Eric",unine,10.1007/s00367-008-0115-5,https://doi.org/10.1007/s00367-008-0115-5,,Does prism width from the shell prismatic layer have a random distribution?,,"Vancolen, Séverine;Verrecchia, Eric",2008,Geo-Marine Letters,"Institute of Geology and Hydrogeology, University of Neuchâtel, Rue Emile-Argand 11, Case Postale 158, 2009, Neuchâtel, Switzerland;Institute of Geology and Hydrogeology, University of Neuchâtel, Rue Emile-Argand 11, Case Postale 158, 2009, Neuchâtel, Switzerland E-mail: eric.verrecchia@unine.ch",Springer-Verlag,,28,5-6,383,393,0276-0460,1432-1157,copyright,"Springer-Verlag, 2008",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0036700801155,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0036700801155&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0036700801155&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0036700801155&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
