First Matching Affiliation from Corresponding Author,First Matching Corresponding Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Institut für Germanistik, Universität Bern, Länggass-Str. 49, 3000, Bern 9, Switzerland E-mail: roland.reichen@germ.unibe.ch","Reichen, Roland",unibe,10.1007/s11061-007-9086-4,https://doi.org/10.1007/s11061-007-9086-4,,“Diederich und sein Prolet”. Zur judenfeindlichen Markierung Napoleon Fischers in Heinrich Manns Untertan,,"Reichen, Roland",2009,Neophilologus,"Institut für Germanistik, Universität Bern, Länggass-Str. 49, 3000, Bern 9, Switzerland E-mail: roland.reichen@germ.unibe.ch",Springer Netherlands,,93,1,123,148,0028-2677,1572-8668,copyright,"Springer Science+Business Media B.V., 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1106100790864,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1106100790864&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1106100790864&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1106100790864&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Abteilung für gynäkologische Endokrinologie und Reproduktionsmedizin, Inselspital Bern Frauenklinik, Effingerstr. 102, 3010, Bern, Schweiz E-mail: petra.stute@insel.ch","Stute, P.",unibe,10.1007/s10304-009-0337-2,https://doi.org/10.1007/s10304-009-0337-2,,Einfluss von HRT auf Haut und HaareEffect of the menopause on skin and hair,,"Ocon, E.;Stute, P.",2009,Gynäkologische Endokrinologie,"Abteilung für gynäkologische Endokrinologie und Reproduktionsmedizin, Inselspital Bern Frauenklinik, Effingerstr. 102, 3010, Bern, Schweiz;Abteilung für gynäkologische Endokrinologie und Reproduktionsmedizin, Inselspital Bern Frauenklinik, Effingerstr. 102, 3010, Bern, Schweiz E-mail: petra.stute@insel.ch",Springer-Verlag,,7,4,253,262,1610-2894,1610-2908,copyright,"Springer Medizin Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1030400903372,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030400903372&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030400903372&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030400903372&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Abteilung Gynäkologische Endokrinologie und Reproduktionsmedizin, Universitätsklinik für Frauenheilkunde, Effingerstraße 102, 3010, Bern, Schweiz E-mail: markus.nitzschke@insel.ch","Nitzschke, M.",unibe,10.1007/s10304-008-0299-9,https://doi.org/10.1007/s10304-008-0299-9,,Spermiogramm und SeminalplasmaSemen analysis and seminal plasma,Der andrologische FaktorThe male factor,"Nitzschke, M.;Strowitzki, T.;Von Wolff, M.",2009,Gynäkologische Endokrinologie,"Abteilung Gynäkologische Endokrinologie und Reproduktionsmedizin, Universitätsklinik für Frauenheilkunde, Effingerstraße 102, 3010, Bern, Schweiz E-mail: markus.nitzschke@insel.ch;Abteilung Gynäkologische Endokrinologie und Fertilitätsstörungen, Universitäts-Frauenklinik Heidelberg, Heidelberg, Deutschland;Abteilung Gynäkologische Endokrinologie und Reproduktionsmedizin, Universitätsklinik für Frauenheilkunde, Effingerstraße 102, 3010, Bern, Schweiz",Springer-Verlag,,7,2,80,86,1610-2894,1610-2908,copyright,"Springer Medizin Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1030400802999,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030400802999&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030400802999&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030400802999&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Ophthalmology, University of Bern, Inselspital, CH3010, Bern, Switzerland E-mail: sebastian.wolf@insel.ch","Wolf, Sebastian",unibe,10.1007/s00417-009-1126-2,https://doi.org/10.1007/s00417-009-1126-2,,"Chirag P. Shah, Gregory L. Fenton, Heather N. Shelsta (Eds): Wills Eye Review of Ophthalmology",E-book (2008) ISBN:13 978-0-7817-8974-5 Lippincott Williams&Wilkins,"Wolf, Sebastian",2010,Graefe's Archive for Clinical and Experimental Ophthalmology,"Department of Ophthalmology, University of Bern, Inselspital, CH3010, Bern, Switzerland E-mail: sebastian.wolf@insel.ch",Springer-Verlag,,248,4,611,611,0721-832X,1435-702X,copyright,"Springer-Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0041700911262,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0041700911262&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0041700911262&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0041700911262&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Diagnostic, Interventional and Pediatric Radiology, University Hospital of Berne, Freiburgstrasse 4, 3010, Berne, Switzerland E-mail: zsolt.szuecs@insel.ch","Szucs-Farkas, Zsolt",unibe,10.1007/s00330-009-1667-0,https://doi.org/10.1007/s00330-009-1667-0,,Improved detection of pulmonary nodules on energy-subtracted chest radiographs with a commercial computer-aided diagnosis software: comparison with human observers,,"Szucs-Farkas, Zsolt;Patak, Michael A.;Yuksel-Hatz, Seyran;Ruder, Thomas;Vock, Peter",2010,European Radiology,"Department of Diagnostic, Interventional and Pediatric Radiology, University Hospital of Berne, Freiburgstrasse 4, 3010, Berne, Switzerland E-mail: zsolt.szuecs@insel.ch;Department of Diagnostic, Interventional and Pediatric Radiology, University Hospital of Berne, Freiburgstrasse 4, 3010, Berne, Switzerland;Department of Diagnostic, Interventional and Pediatric Radiology, University Hospital of Berne, Freiburgstrasse 4, 3010, Berne, Switzerland;Department of Diagnostic, Interventional and Pediatric Radiology, University Hospital of Berne, Freiburgstrasse 4, 3010, Berne, Switzerland;Department of Diagnostic, Interventional and Pediatric Radiology, University Hospital of Berne, Freiburgstrasse 4, 3010, Berne, Switzerland",Springer-Verlag,,20,6,1289,1296,0938-7994,1432-1084,copyright,"European Society of Radiology, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0033000916670,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033000916670&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033000916670&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033000916670&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013, Bern, Switzerland Swiss College of Agriculture SHL, Länggasse 85, 3052, Zollikofen, Switzerland E-mail: andreas.stampfli@bfh.ch","Stampfli, Andreas",unibe,10.1007/s00442-009-1462-2,https://doi.org/10.1007/s00442-009-1462-2,,Spatial heterogeneity confounded ozone-exposure experiment in semi-natural grassland,,"Stampfli, Andreas;Fuhrer, Jürg",2010,Oecologia,"Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013, Bern, Switzerland Swiss College of Agriculture SHL, Länggasse 85, 3052, Zollikofen, Switzerland E-mail: andreas.stampfli@bfh.ch;Agroscope Research Station ART, Air Pollution/Climate Group, 8046, Zurich, Switzerland",Springer-Verlag,,162,2,515,522,0029-8549,1432-1939,copyright,"Springer-Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0044200914622,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044200914622&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044200914622&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044200914622&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Biochemistry and Molecular Medicine, Universität Bern University of Bern, Bühlstrasse 28, 3012, Bern, Switzerland Vascular Biology Laboratory, Office 621, JM USDA-Human Nutr. Res. Ctr. On Aging, Tufts University, 711 Washington St, 02111, Boston, MA, USA E-mail: Jean-Marc.Zingg@tufts.edu","Zingg, Jean-Marc",unibe,10.1007/s11033-009-9943-2,https://doi.org/10.1007/s11033-009-9943-2,,Alternative splicing and gene polymorphism of the human TAP3/SEC14L4 gene,,"Kempna, Petra;Ricciarelli, Roberta;Azzi, Angelo;Zingg, Jean-Marc",2010,Molecular Biology Reports,"Department of Pediatric Endocrinology and Diabetology, University Children’s Hospital, Bern, Switzerland;Department of Experimental Medicine, University of Genoa, Genoa, Italy;Institute of Biochemistry and Molecular Medicine, Universität Bern University of Bern, Bühlstrasse 28, 3012, Bern, Switzerland;Institute of Biochemistry and Molecular Medicine, Universität Bern University of Bern, Bühlstrasse 28, 3012, Bern, Switzerland Vascular Biology Laboratory, Office 621, JM USDA-Human Nutr. Res. Ctr. On Aging, Tufts University, 711 Washington St, 02111, Boston, MA, USA E-mail: Jean-Marc.Zingg@tufts.edu",Springer Netherlands,,37,7,3503,3508,0301-4851,1573-4978,copyright,"Springer Science+Business Media B.V., 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1103300999432,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1103300999432&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1103300999432&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1103300999432&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Pediatric Dentistry, Araraquara School of Dentistry, São Paulo State University (UNESP), Araraquara, São Paulo, Brazil Department of Preventive, Restorative, and Pediatric Dentistry, School of Dental Medicine, University of Bern, Bern, Switzerland Departamento de Clínica Infantil, Faculdade de Odontologia de Araraquara, Rua Humaitá, 1680 Centro, 14801-903, Araraquara, São Paulo, Brazil E-mail: mibdiniz@hotmail.com","Diniz, Michele Baffi",unibe,10.1007/s00784-009-0323-z,https://doi.org/10.1007/s00784-009-0323-z,,Influence of examiner’s clinical experience on the reproducibility and accuracy of radiographic examination in detecting occlusal caries,,"Diniz, Michele Baffi;Rodrigues, Jonas Almeida;Neuhaus, Klaus W.;Cordeiro, Rita C. L.;Lussi, Adrian",2010,Clinical Oral Investigations,"Department of Pediatric Dentistry, Araraquara School of Dentistry, São Paulo State University (UNESP), Araraquara, São Paulo, Brazil Department of Preventive, Restorative, and Pediatric Dentistry, School of Dental Medicine, University of Bern, Bern, Switzerland Departamento de Clínica Infantil, Faculdade de Odontologia de Araraquara, Rua Humaitá, 1680 Centro, 14801-903, Araraquara, São Paulo, Brazil E-mail: mibdiniz@hotmail.com;Department of Preventive, Restorative, and Pediatric Dentistry, School of Dental Medicine, University of Bern, Bern, Switzerland E-mail: jonas.rodrigues@zmk.unibe.ch;Department of Preventive, Restorative, and Pediatric Dentistry, School of Dental Medicine, University of Bern, Bern, Switzerland E-mail: klaus.neuhaus@zmk.unibe.ch;Department of Pediatric Dentistry, Araraquara School of Dentistry, São Paulo State University (UNESP), Araraquara, São Paulo, Brazil E-mail: ritacord@foar.unesp.br;Department of Preventive, Restorative, and Pediatric Dentistry, School of Dental Medicine, University of Bern, Bern, Switzerland E-mail: adrian.lussi@zmk.unibe.ch",Springer-Verlag,,14,5,515,523,1432-6981,1436-3771,copyright,"Springer-Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s007840090323z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s007840090323z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s007840090323z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s007840090323z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Oral Surgery and Stomatology, University of Bern, Freiburgstrasse 7, 3010, Bern, Switzerland E-mail: peter.reichart@zmk.unibe.ch E-mail: peter-a.reichart@charite.de","Reichart, Peter A.",unibe,10.1007/s00784-009-0322-0,https://doi.org/10.1007/s00784-009-0322-0,,Pulse or hyaline ring granuloma. Review of the literature on etiopathogenesis of oral and extraoral lesions,,"Philipsen, Hans Peter;Reichart, Peter A.",2010,Clinical Oral Investigations,"Vejlesoeparken, 2840, Holte, Denmark;Department of Oral Surgery and Stomatology, University of Bern, Freiburgstrasse 7, 3010, Bern, Switzerland E-mail: peter.reichart@zmk.unibe.ch E-mail: peter-a.reichart@charite.de",Springer-Verlag,,14,2,121,128,1432-6981,1436-3771,copyright,"Springer-Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0078400903220,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0078400903220&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0078400903220&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0078400903220&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Geological Sciences, Universität Bern, Bern, Switzerland E-mail: steffen@geo.unibe.ch","Steffen, Damian",unibe,10.1007/s00531-009-0489-2,https://doi.org/10.1007/s00531-009-0489-2,,"Late Pleistocene fans and terraces in the Majes valley, southern Peru, and their relation to climatic variations",,"Steffen, Damian;Schlunegger, Fritz;Preusser, Frank",2010,International Journal of Earth Sciences,"Institute of Geological Sciences, Universität Bern, Bern, Switzerland E-mail: steffen@geo.unibe.ch;Institute of Geological Sciences, Universität Bern, Bern, Switzerland;Institute of Geological Sciences, Universität Bern, Bern, Switzerland",Springer-Verlag,,99,8,1975,1989,1437-3254,1437-3262,copyright,"Springer-Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0053100904892,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0053100904892&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0053100904892&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0053100904892&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Infectious Diseases Unit, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland Infectious and Tropical Diseases Unit, Croix-Rousse Hospital, Hospices Civils de Lyon, France INSERM U851, Lyon, France Université Claude Bernard, Lyon 1, France Service de Maladies Infectieuses et Tropicales, Hôpital de la Croix-Rousse, 93 Grande rue de la Croix-Rousse, 69004, Lyon, France E-mail: tristan.ferry@univ-lyon1.fr","Ferry, T.",unibe,10.1007/s10096-009-0837-y,https://doi.org/10.1007/s10096-009-0837-y,,Risk factors for treatment failure in orthopedic device-related methicillin-resistant Staphylococcus aureus infection,,"Ferry, T.;Uçkay, I.;Vaudaux, P.;François, P.;Schrenzel, J.;Harbarth, S.;Laurent, F.;Bernard, L.;Vandenesch, F.;Etienne, J.;Hoffmeyer, P.;Lew, D.",2010,European Journal of Clinical Microbiology & Infectious Diseases,"Infectious Diseases Unit, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland Infectious and Tropical Diseases Unit, Croix-Rousse Hospital, Hospices Civils de Lyon, France INSERM U851, Lyon, France Université Claude Bernard, Lyon 1, France Service de Maladies Infectieuses et Tropicales, Hôpital de la Croix-Rousse, 93 Grande rue de la Croix-Rousse, 69004, Lyon, France E-mail: tristan.ferry@univ-lyon1.fr;Infectious Diseases Unit, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland Orthopaedic Surgery Unit, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland;Infectious Diseases Unit, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland;Genomic Research Laboratory, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland;Infectious Diseases Unit, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland Genomic Research Laboratory, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland Central Laboratory of Bacteriology, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland;Infectious Diseases Unit, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland Infection Control Program, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland;INSERM U851, Lyon, France Université Claude Bernard, Lyon 1, France;Infectious Diseases Unit, Bretonneau University Hospital, CHRU of Tours, Tours, France;INSERM U851, Lyon, France Université Claude Bernard, Lyon 1, France;INSERM U851, Lyon, France Université Claude Bernard, Lyon 1, France;Orthopaedic Surgery Unit, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland;Infectious Diseases Unit, Geneva University Hospitals and Faculty of Medicine, Geneva, Switzerland",Springer-Verlag,,29,2,171,180,0934-9723,1435-4373,copyright,"Springer-Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s100960090837y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s100960090837y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s100960090837y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s100960090837y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"HNO-Klinik, Bürgerspital, 4500, Solothurn, Schweiz E-mail: Patrick.Dubach@insel.ch","Dubach, P.",unibe,10.1007/s00106-008-1864-1,https://doi.org/10.1007/s00106-008-1864-1,,Spontane durale arteriovenöse Fistel am Sinus cavernosusSpontaneous dural arterio-venous fistula at the cavernous sinus,Demaskierung nach endoskopischer Nasennebenhöhlen-OperationDetected by decompensation following endoscopic sinus surgery,"Dubach, P.;Dähn, J.;Guggisberg, A.;Schroth, G.;Greusing, B.",2010,HNO,"HNO-Klinik, Bürgerspital, 4500, Solothurn, Schweiz E-mail: Patrick.Dubach@insel.ch;HNO-Klinik, Bürgerspital, 4500, Solothurn, Schweiz;Neurologische Klinik, Inselspital, Bern, Schweiz;Neuroradiologische Klinik, Inselspital, Bern, Schweiz;HNO-Klinik, Bürgerspital, 4500, Solothurn, Schweiz",Springer-Verlag,,58,1,63,67,0017-6192,1433-0458,copyright,"Springer Medizin Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0010600818641,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0010600818641&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0010600818641&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0010600818641&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
