First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Department of Surface Waters - Research and Management, Eawag, Swiss Federal Institute of Aquatic Science and Technology, 6047, Kastanienbaum, Switzerland Institute of Biogeochemistry and Pollutant Dynamics, ETH Zurich, 8092, Zurich, Switzerland E-mail: mathias@kirf.de","Kirf, Mathias K.",lib4ri,10.1007/s10498-013-9206-7,https://doi.org/10.1007/s10498-013-9206-7,,Submicromolar Oxygen Profiles at the Oxic–Anoxic Boundary of Temperate Lakes,,"Kirf, Mathias K.;Dinkel, Christian;Schubert, Carsten J.;Wehrli, Bernhard",2014,Aquatic Geochemistry,"Department of Surface Waters - Research and Management, Eawag, Swiss Federal Institute of Aquatic Science and Technology, 6047, Kastanienbaum, Switzerland Institute of Biogeochemistry and Pollutant Dynamics, ETH Zurich, 8092, Zurich, Switzerland E-mail: mathias@kirf.de;Department of Surface Waters - Research and Management, Eawag, Swiss Federal Institute of Aquatic Science and Technology, 6047, Kastanienbaum, Switzerland;Department of Surface Waters - Research and Management, Eawag, Swiss Federal Institute of Aquatic Science and Technology, 6047, Kastanienbaum, Switzerland;Department of Surface Waters - Research and Management, Eawag, Swiss Federal Institute of Aquatic Science and Technology, 6047, Kastanienbaum, Switzerland Institute of Biogeochemistry and Pollutant Dynamics, ETH Zurich, 8092, Zurich, Switzerland",Springer Netherlands,,20,1,39,57,1380-6165,1573-1421,copyright,"Springer Science+Business Media Dordrecht, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1049801392067,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1049801392067&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1049801392067&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1049801392067&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Paul Scherrer Institute, 5232, Villigen, Switzerland E-mail: jacinto.sa@psi.ch","Sá, Jacinto",lib4ri,10.1007/s10562-013-1171-7,https://doi.org/10.1007/s10562-013-1171-7,,Heterogeneous Catalysis Experiments at XFELs. Are we Close to Producing a Catalysis Movie?,,"Sá, Jacinto;Szlachetko, Jakub",2014,Catalysis Letters,"Paul Scherrer Institute, 5232, Villigen, Switzerland E-mail: jacinto.sa@psi.ch;Paul Scherrer Institute, 5232, Villigen, Switzerland Institute of Physics, Jan Kochanowski University, 25-406, Kielce, Poland E-mail: jakub.szlachetko@psi.ch",Springer US; http://www.springer-ny.com,,144,2,197,203,1011-372X,1572-879X,copyright,"The Author(s), 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1056201311717,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1056201311717&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1056201311717&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1056201311717&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"WSL Institute for Snow and Avalanche Research SLF, Flüelastrasse 11, 7260, Davos Dorf, Switzerland E-mail: wipf@slf.ch","Wipf, Sonja",lib4ri,10.1007/s00035-014-0141-z,https://doi.org/10.1007/s00035-014-0141-z,,"Faster, higher, more? Past, present and future dynamics of alpine and arctic flora under climate change",,"Rixen, Christian;Wipf, Sonja;Frei, Esther;Stöckli, Veronika",2014,Alpine Botany,"WSL Institute for Snow and Avalanche Research SLF, Flüelastrasse 11, 7260, Davos Dorf, Switzerland;WSL Institute for Snow and Avalanche Research SLF, Flüelastrasse 11, 7260, Davos Dorf, Switzerland E-mail: wipf@slf.ch;WSL Institute for Snow and Avalanche Research SLF, Flüelastrasse 11, 7260, Davos Dorf, Switzerland Department of Geography, University of British Columbia, Vancouver Campus, GEOG 127A, Vancouver, Canada;WSL Institute for Snow and Avalanche Research SLF, Flüelastrasse 11, 7260, Davos Dorf, Switzerland Bergwelten 21 AG, Bahnhofstrasse 8a, 7260, Davos Dorf, Switzerland",Springer Basel,2019-10-01,124,,77,79,1664-2201,1664-221X,copyright,"Swiss Botanical Society, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s000350140141z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000350140141z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000350140141z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000350140141z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"WSL Institute for Snow and Avalanche Research SLF, Davos, Switzerland School of Architecture, Civil and Environmental Engineering, EPFL, Lausanne, Switzerland E-mail: groot@slf.ch","Groot Zwaaftink, C. D.",lib4ri,10.1007/s10546-014-9934-2,https://doi.org/10.1007/s10546-014-9934-2,,Modelling Small-Scale Drifting Snow with a Lagrangian Stochastic Model Based on Large-Eddy Simulations,,"Groot Zwaaftink, C. D.;Diebold, M.;Horender, S.;Overney, J.;Lieberherr, G.;Parlange, M. B.;Lehning, M.",2014,Boundary-Layer Meteorology,"WSL Institute for Snow and Avalanche Research SLF, Davos, Switzerland School of Architecture, Civil and Environmental Engineering, EPFL, Lausanne, Switzerland E-mail: groot@slf.ch;School of Architecture, Civil and Environmental Engineering, EPFL, Lausanne, Switzerland;WSL Institute for Snow and Avalanche Research SLF, Davos, Switzerland Leibniz Institute for Tropospheric Research (TROPOS), Leipzig, Germany;School of Architecture, Civil and Environmental Engineering, EPFL, Lausanne, Switzerland;School of Architecture, Civil and Environmental Engineering, EPFL, Lausanne, Switzerland;School of Architecture, Civil and Environmental Engineering, EPFL, Lausanne, Switzerland;WSL Institute for Snow and Avalanche Research SLF, Davos, Switzerland School of Architecture, Civil and Environmental Engineering, EPFL, Lausanne, Switzerland",Springer Netherlands,2019-10-01,153,1,117,139,0006-8314,1573-1472,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1054601499342,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1054601499342&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1054601499342&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1054601499342&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratory of Building Science and Technology, EMPA, Swiss Federal Laboratories for Materials Science and Technology, Dübendorf, Switzerland Chair of Building Physics, ETH Zürich, Zürich, Switzerland E-mail: alessandra.patera@empa.ch","Patera, A.",lib4ri,10.1007/s11340-014-9894-y,https://doi.org/10.1007/s11340-014-9894-y,,Micro-Scale Restraint Methodology for Humidity Induced Swelling Investigated by Phase Contrast X-Ray Tomography,,"Patera, A.;Jefimovs, K.;Rafsanjani, A.;Voisard, F.;Mokso, R.;Derome, D.;Carmeliet, J.",2014,Experimental Mechanics,"Laboratory of Building Science and Technology, EMPA, Swiss Federal Laboratories for Materials Science and Technology, Dübendorf, Switzerland Chair of Building Physics, ETH Zürich, Zürich, Switzerland E-mail: alessandra.patera@empa.ch;Laboratory for Electronics/Metrology/Reliability, EMPA, Swiss Federal Laboratories for Material Science and Technology, Dübendorf, Switzerland;Laboratory of Building Science and Technology, EMPA, Swiss Federal Laboratories for Materials Science and Technology, Dübendorf, Switzerland;Department of Mining and Materials Engineering, McGill University Montreal, Montréal, QC, Canada;Paul Scherrer Institut, Villigen, Switzerland;Laboratory of Building Science and Technology, EMPA, Swiss Federal Laboratories for Materials Science and Technology, Dübendorf, Switzerland;Laboratory of Building Science and Technology, EMPA, Swiss Federal Laboratories for Materials Science and Technology, Dübendorf, Switzerland Chair of Building Physics, ETH Zürich, Zürich, Switzerland",Springer US; http://www.springer-ny.com,2019-09-01,54,7,1215,1226,0014-4851,1741-2765,copyright,"Society for Experimental Mechanics, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s113400149894y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s113400149894y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s113400149894y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s113400149894y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratory for Joining Technologies and Corrosion, Empa – Swiss Federal Laboratories for Materials Science and Technology, Überlandstrasse 129, 8600, Dübendorf, Switzerland E-mail: nico.weyrich@empa.ch","Weyrich, Nico",lib4ri,10.1007/s11665-014-0864-4,https://doi.org/10.1007/s11665-014-0864-4,,"Joining of Cu, Ni, and Ti Using Au-Ge-Based High-Temperature Solder Alloys",,"Weyrich, Nico;Jin, Shan;Duarte, Liliana I.;Leinenbach, Christian",2014,Journal of Materials Engineering and Performance,"Laboratory for Joining Technologies and Corrosion, Empa – Swiss Federal Laboratories for Materials Science and Technology, Überlandstrasse 129, 8600, Dübendorf, Switzerland E-mail: nico.weyrich@empa.ch;Laboratory for Joining Technologies and Corrosion, Empa – Swiss Federal Laboratories for Materials Science and Technology, Überlandstrasse 129, 8600, Dübendorf, Switzerland Thermo-Calc Software, Stockholm, Sweden;Laboratory for Joining Technologies and Corrosion, Empa – Swiss Federal Laboratories for Materials Science and Technology, Überlandstrasse 129, 8600, Dübendorf, Switzerland ABB, Baden-Dättwil, Switzerland;Laboratory for Joining Technologies and Corrosion, Empa – Swiss Federal Laboratories for Materials Science and Technology, Überlandstrasse 129, 8600, Dübendorf, Switzerland",Springer US; http://www.springer-ny.com,,23,,1585,1592,1059-9495,1544-1024,copyright,"ASM International, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1166501408644,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1166501408644&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1166501408644&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1166501408644&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Water Resources and Drinking Water, Eawag, Swiss Federal Institute of Aquatic Science and Technology, Überlandstrasse 133, 8600, Dübendorf, Switzerland The Centre of Hydrogeology and Geothermics (CHYN), University of Neuchâtel, Rue Emil-Argand 11, 2000, Neuchâtel, Switzerland E-mail: anne-marie.kurth@eawag.ch","Kurth, Anne-Marie",lib4ri,10.1007/s12665-014-3115-y,https://doi.org/10.1007/s12665-014-3115-y,,Thirty years of river restoration in Switzerland: implemented measures and lessons learned,,"Kurth, Anne-Marie;Schirmer, Mario",2014,Environmental Earth Sciences,"Department of Water Resources and Drinking Water, Eawag, Swiss Federal Institute of Aquatic Science and Technology, Überlandstrasse 133, 8600, Dübendorf, Switzerland The Centre of Hydrogeology and Geothermics (CHYN), University of Neuchâtel, Rue Emil-Argand 11, 2000, Neuchâtel, Switzerland E-mail: anne-marie.kurth@eawag.ch;Department of Water Resources and Drinking Water, Eawag, Swiss Federal Institute of Aquatic Science and Technology, Überlandstrasse 133, 8600, Dübendorf, Switzerland The Centre of Hydrogeology and Geothermics (CHYN), University of Neuchâtel, Rue Emil-Argand 11, 2000, Neuchâtel, Switzerland",Springer Berlin Heidelberg,2019-09-01,72,6,2065,2079,1866-6280,1866-6299,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s126650143115y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s126650143115y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s126650143115y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s126650143115y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Empa Swiss Federal Laboratories for Materials Science and Technology, 8600, Duebendorf, Switzerland E-mail: alvaro.garcia@empa.ch E-mail: alvarogarcia007@hotmail.com","García, Alvaro",lib4ri,10.1617/s11527-013-0135-0,https://doi.org/10.1617/s11527-013-0135-0,,A parametric study on the influence of steel wool fibers in dense asphalt concrete,,"García, Alvaro;Norambuena-Contreras, J.;Partl, Manfred N.",2014,Materials and Structures,"Empa Swiss Federal Laboratories for Materials Science and Technology, 8600, Duebendorf, Switzerland E-mail: alvaro.garcia@empa.ch E-mail: alvarogarcia007@hotmail.com;Empa Swiss Federal Laboratories for Materials Science and Technology, 8600, Duebendorf, Switzerland University of Cantabria, School of Civil Engineering, 39005, Santander, Spain;Empa Swiss Federal Laboratories for Materials Science and Technology, 8600, Duebendorf, Switzerland KTH Stockholm, School of Architecture and the Build Environment, Highway and Railway Engineering, Stockholm, Sweden",Springer Netherlands,2019-09-01,47,9,1559,1571,1359-5997,1871-6873,copyright,"RILEM, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101617s1152701301350,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101617s1152701301350&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101617s1152701301350&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101617s1152701301350&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Road Engineering/Sealing Components Laboratory, EMPA Duebendorf, Ueberlandstrasse 129, 8600, Duebendorf, Switzerland E-mail: martin.arraigada@empa.ch","Arraigada, Martin",lib4ri,10.1617/s11527-014-0319-2,https://doi.org/10.1617/s11527-014-0319-2,,Effect of full-size and down-scaled accelerated traffic loading on pavement behavior,,"Arraigada, Martin;Pugliessi, Andrés;Partl, Manfred N.;Martinez, Fernando",2014,Materials and Structures,"Road Engineering/Sealing Components Laboratory, EMPA Duebendorf, Ueberlandstrasse 129, 8600, Duebendorf, Switzerland E-mail: martin.arraigada@empa.ch;School of Engineering, National University of Rosario, Berutti y Riobamba, 2000, Rosario, Argentina E-mail: a.pugliessi@ityac.com.ar;Road Engineering/Sealing Components Laboratory, EMPA Duebendorf, Ueberlandstrasse 129, 8600, Duebendorf, Switzerland E-mail: manfred.partl@empa.ch;School of Engineering, National University of Rosario, Berutti y Riobamba, 2000, Rosario, Argentina E-mail: femar@fceia.unr.edu.ar",Springer Netherlands,2019-08-01,47,,1409,1424,1359-5997,1871-6873,copyright,"RILEM, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101617s1152701403192,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101617s1152701403192&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101617s1152701403192&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101617s1152701403192&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Integrative Biology, ETH Zürich, Universitätstrasse 16, 8092, Zurich, Switzerland EAWAG, Swiss Federal Institute of Aquatic Science and Technology, Überlandstrasse 133, 8600, Dübendorf, Switzerland E-mail: christoph.vorburger@eawag.ch","Vorburger, Christoph",lib4ri,10.1007/s12686-014-0157-0,https://doi.org/10.1007/s12686-014-0157-0,,A set of new and cross-amplifying microsatellite loci for conservation genetics of the endangered stone crayfish ( Austropotamobius torrentium ),,"Vorburger, Christoph;Rhyner, Nicola;Hartikainen, Hanna;Jokela, Jukka",2014,Conservation Genetics Resources,"Institute of Integrative Biology, ETH Zürich, Universitätstrasse 16, 8092, Zurich, Switzerland EAWAG, Swiss Federal Institute of Aquatic Science and Technology, Überlandstrasse 133, 8600, Dübendorf, Switzerland E-mail: christoph.vorburger@eawag.ch;EAWAG, Swiss Federal Institute of Aquatic Science and Technology, Überlandstrasse 133, 8600, Dübendorf, Switzerland;EAWAG, Swiss Federal Institute of Aquatic Science and Technology, Überlandstrasse 133, 8600, Dübendorf, Switzerland Department of Life Sciences, The Natural History Museum, Cromwell Road, SW7 5BD, London, UK;Institute of Integrative Biology, ETH Zürich, Universitätstrasse 16, 8092, Zurich, Switzerland EAWAG, Swiss Federal Institute of Aquatic Science and Technology, Überlandstrasse 133, 8600, Dübendorf, Switzerland",Springer Netherlands,2019-09-01,6,3,629,631,1877-7252,1877-7260,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1268601401570,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1268601401570&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1268601401570&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1268601401570&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Swiss Federal Institute for Forest, Snow and Landscape Research (WSL), Zürcherstrasse 111, 8903, Birmensdorf, Switzerland E-mail: alan.haynes@wsl.ch","Haynes, Alan G.",lib4ri,10.1007/s11104-013-1905-8,https://doi.org/10.1007/s11104-013-1905-8,,Linkages between grazing history and herbivore exclusion on decomposition rates in mineral soils of subalpine grasslands,,"Haynes, Alan G.;Schütz, Martin;Buchmann, Nina;Page-Dumroese, Deborah S.;Busse, Matt D.;Risch, Anita C.",2014,Plant and Soil,"Swiss Federal Institute for Forest, Snow and Landscape Research (WSL), Zürcherstrasse 111, 8903, Birmensdorf, Switzerland E-mail: alan.haynes@wsl.ch;Swiss Federal Institute for Forest, Snow and Landscape Research (WSL), Zürcherstrasse 111, 8903, Birmensdorf, Switzerland;Institute of Agricultural Sciences, ETH Zürich, Universitätstrasse 2, 8092, Zürich, Switzerland;USDA Forest Service, Rocky Mountain Research Station, 1221 South Main Street, 83843, Moscow, ID, USA;USDA Forest Service, Pacific Southwest Research Station, 3644 Avtech Parkway, 96002, Redding, CA, USA;Swiss Federal Institute for Forest, Snow and Landscape Research (WSL), Zürcherstrasse 111, 8903, Birmensdorf, Switzerland E-mail: anita.risch@wsl.ch",Springer Netherlands,,374,1-2,579,591,0032-079X,1573-5036,copyright,"Springer Science+Business Media Dordrecht, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1110401319058,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1110401319058&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1110401319058&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1110401319058&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zuercherstr. 111, 8903, Birmensdorf, Switzerland E-mail: marc.hanewinkel@wsl.ch","Hanewinkel, Marc",lib4ri,10.1007/s13595-013-0352-2,https://doi.org/10.1007/s13595-013-0352-2,,Tackling climate change—the contribution of scientific knowledge in forestry,,"Hanewinkel, Marc;Peyron, Jean-Luc",2014,Annals of Forest Science,"Swiss Federal Institute for Forest, Snow and Landscape Research WSL, Zuercherstr. 111, 8903, Birmensdorf, Switzerland E-mail: marc.hanewinkel@wsl.ch;GIP ECOFOR, 42, rue Scheffer, 75116, Paris, France E-mail: jean-luc.peyron@gip-ecofor.org",Springer Paris,,71,,113,115,1286-4560,1297-966X,copyright,"INRA and Springer-Verlag France, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1359501303522,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1359501303522&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1359501303522&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1359501303522&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
