First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"ETH Zurich, Institute for Particle Physics, 8093, Zürich, Switzerland E-mail: paolo.crivelli@cern.ch","Crivelli, P.",ethz,10.1007/s10751-015-1158-4,https://doi.org/10.1007/s10751-015-1158-4,,Observation of positronium annihilation in the 2S state: towards a new measurement of the 1S-2S transition frequency,,"Cooke, D. A.;Crivelli, P.;Alnis, J.;Antognini, A.;Brown, B.;Friedreich, S.;Gabard, A.;Haensch, T. W.;Kirch, K.;Rubbia, A.;Vrankovic, V.",2015,Hyperfine Interactions,"ETH Zurich, Institute for Particle Physics, 8093, Zürich, Switzerland;ETH Zurich, Institute for Particle Physics, 8093, Zürich, Switzerland E-mail: paolo.crivelli@cern.ch;Max-Planck-Institute of Quantum Optics, 85741, Garching, Germany University of Latvia, Riga, Latvia;ETH Zurich, Institute for Particle Physics, 8093, Zürich, Switzerland;Marquette University, 53233, Milwaukee, WI, USA;ETH Zurich, Institute for Particle Physics, 8093, Zürich, Switzerland;Paul Scherrer Institute, 5232, Villigen, Switzerland;Max-Planck-Institute of Quantum Optics, 85741, Garching, Germany;ETH Zurich, Institute for Particle Physics, 8093, Zürich, Switzerland Paul Scherrer Institute, 5232, Villigen, Switzerland;ETH Zurich, Institute for Particle Physics, 8093, Zürich, Switzerland;Paul Scherrer Institute, 5232, Villigen, Switzerland",Springer International Publishing,,233,,67,73,0304-3843,1572-9540,copyright,"Springer International Publishing Switzerland, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1075101511584,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1075101511584&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1075101511584&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1075101511584&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute for Astronomy, ETH Zurich, Wolfgang-Pauli-Strasse 27, 8093, Zurich, Switzerland E-mail: sascha.quanz@astro.phys.ethz.ch","Quanz, Sascha P.",ethz,10.1007/s10509-015-2359-7,https://doi.org/10.1007/s10509-015-2359-7,,High-contrast imaging constraints on gas giant planet formation—The Herbig Ae/Be star opportunity,,"Quanz, Sascha P.",2015,Astrophysics and Space Science,"Institute for Astronomy, ETH Zurich, Wolfgang-Pauli-Strasse 27, 8093, Zurich, Switzerland E-mail: sascha.quanz@astro.phys.ethz.ch",Springer Netherlands,,357,2,1,11,0004-640X,1572-946X,copyright,"Springer Science+Business Media Dordrecht, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1050901523597,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1050901523597&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1050901523597&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1050901523597&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"ETH, Zurich, Switzerland E-mail: georg.anagnostou@igt.baug.ethz.ch","Anagnostou, G.",ethz,10.1007/s00603-014-0557-1,https://doi.org/10.1007/s00603-014-0557-1,,The Solubilities and Thermodynamic Equilibrium of Anhydrite and Gypsum,,"Serafeimidis, K.;Anagnostou, G.",2015,Rock Mechanics and Rock Engineering,"ETH, Zurich, Switzerland;ETH, Zurich, Switzerland E-mail: georg.anagnostou@igt.baug.ethz.ch",Springer Vienna,,48,1,15,31,0723-2632,1434-453X,copyright,"Springer-Verlag Wien, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0060301405571,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301405571&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301405571&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301405571&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Geology, Engineering Geology, Swiss Federal Institute of Technology, Zurich, Sonneggstrasse 5, 8092, Zurich, Switzerland E-mail: katrin.wild@erdw.ethz.ch","Wild, Katrin M.",ethz,10.1007/s00603-014-0565-1,https://doi.org/10.1007/s00603-014-0565-1,,Water Retention Characteristics and State-Dependent Mechanical and Petro-Physical Properties of a Clay Shale,,"Wild, Katrin M.;Wymann, Linda P.;Zimmer, Sebastian;Thoeny, Reto;Amann, Florian",2015,Rock Mechanics and Rock Engineering,"Institute of Geology, Engineering Geology, Swiss Federal Institute of Technology, Zurich, Sonneggstrasse 5, 8092, Zurich, Switzerland E-mail: katrin.wild@erdw.ethz.ch;Institute of Geology, Engineering Geology, Swiss Federal Institute of Technology, Zurich, Sonneggstrasse 5, 8092, Zurich, Switzerland E-mail: lwymann@student.ethz.ch;Institute of Geology, Engineering Geology, Swiss Federal Institute of Technology, Zurich, Sonneggstrasse 5, 8092, Zurich, Switzerland E-mail: zimmers@student.ethz.ch;Institute of Geology, Engineering Geology, Swiss Federal Institute of Technology, Zurich, Sonneggstrasse 5, 8092, Zurich, Switzerland E-mail: reto.thoeny@erdw.ethz.ch;Institute of Geology, Engineering Geology, Swiss Federal Institute of Technology, Zurich, Sonneggstrasse 5, 8092, Zurich, Switzerland E-mail: florian.amann@erdw.ethz.ch",Springer Vienna,,48,2,427,439,0723-2632,1434-453X,copyright,"Springer-Verlag Wien, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0060301405651,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301405651&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301405651&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0060301405651&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Chair for Science Studies, ETH Zürich, RZ, Clausiusstrasse 59, 8092, Zurich, Switzerland E-mail: monika.wulz@wiss.gess.ethz.ch","Wulz, Monika",ethz,10.1007/s11212-015-9226-5,https://doi.org/10.1007/s11212-015-9226-5,,"Abstraction, dissociation, and mental labor: Paul Szende’s social epistemology between physiology and social theory",,"Wulz, Monika",2015,Studies in East European Thought,"Chair for Science Studies, ETH Zürich, RZ, Clausiusstrasse 59, 8092, Zurich, Switzerland E-mail: monika.wulz@wiss.gess.ethz.ch",Springer Netherlands,,67,,13,30,0925-9392,1573-0948,copyright,"Springer Science+Business Media Dordrecht, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1121201592265,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1121201592265&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1121201592265&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1121201592265&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"ETH Zurich, Swiss Federal Institute of Technology, 8092, Zurich, Switzerland Risk Center, ETH Zurich, Swiss Federal Institute of Technology, 8092 , Zurich, Switzerland E-mail: dirk.helbing@gess.ethz.ch","Helbing, Dirk",ethz,10.1007/s10955-014-1024-9,https://doi.org/10.1007/s10955-014-1024-9,,Saving Human Lives: What Complexity Science and Information Systems can Contribute,,"Helbing, Dirk;Brockmann, Dirk;Chadefaux, Thomas;Donnay, Karsten;Blanke, Ulf;Woolley-Meza, Olivia;Moussaid, Mehdi;Johansson, Anders;Krause, Jens;Schutte, Sebastian;Perc, Matjaž",2015,Journal of Statistical Physics,"ETH Zurich, Swiss Federal Institute of Technology, 8092, Zurich, Switzerland Risk Center, ETH Zurich, Swiss Federal Institute of Technology, 8092 , Zurich, Switzerland E-mail: dirk.helbing@gess.ethz.ch;Robert Koch-Institute, 13353 , Berlin, Germany Institute for Theoretical Biology, Humboldt-University, 10115 , Berlin, Germany;ETH Zurich, Swiss Federal Institute of Technology, 8092, Zurich, Switzerland;ETH Zurich, Swiss Federal Institute of Technology, 8092, Zurich, Switzerland;Wearable Computing Laboratory, ETH Zurich, Swiss Federal Institute of Technology, 8092, Zurich, Switzerland;ETH Zurich, Swiss Federal Institute of Technology, 8092, Zurich, Switzerland;Center for Adaptive Rationality (ARC), Max Planck Institute for Human Development, 14195, Berlin, Germany;Centre for Advanced Spatial Analysis, University College London, W1T 4TJ, London, UK Systems Centre, Department of Civil Engineering, University of Bristol, BS8 1UB, Bristol, UK;Department of Biology and Ecology of Fishes, Leibniz-Institute of Freshwater Ecology and Inland Fisheries, 12587, Berlin, Germany;Center for Comparative and International Studies, ETH Zurich, Swiss Federal Institute of Technology, 8092, Zurich, Switzerland;Faculty of Natural Sciences and Mathematics, University of Maribor, 2000, Maribor, Slovenia",Springer US; http://www.springer-ny.com,,158,,735,781,0022-4715,1572-9613,copyright,"The Author(s), 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1095501410249,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1095501410249&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1095501410249&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1095501410249&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Theoretical Computer Science, ETH Zurich, 8092, Zurich, Switzerland E-mail: athomas@inf.ethz.ch","Thomas, Antonis",ethz,10.1007/s00453-014-9923-3,https://doi.org/10.1007/s00453-014-9923-3,,Pure Nash Equilibria in Graphical Games and Treewidth,,"Thomas, Antonis;Van Leeuwen, Jan",2015,Algorithmica,"Institute of Theoretical Computer Science, ETH Zurich, 8092, Zurich, Switzerland E-mail: athomas@inf.ethz.ch;Department of Information and Computing Sciences, Utrecht University, 3584 CC, Utrecht, The Netherlands E-mail: J.vanLeeuwen1@uu.nl",Springer US; http://www.springer-ny.com,,71,,581,604,0178-4617,1432-0541,copyright,"Springer Science+Business Media New York, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0045301499233,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0045301499233&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0045301499233&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0045301499233&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department Mathematik, ETH Zürich, Rämistrasse 101, 8092 , Zurich, Switzerland E-mail: cristina.pagliantini@math.ethz.ch","Pagliantini, Cristina",ethz,10.1007/s10711-014-0040-x,https://doi.org/10.1007/s10711-014-0040-x,,Relative second bounded cohomology of free groups,,"Pagliantini, Cristina;Rolli, Pascal",2015,Geometriae Dedicata,"Department Mathematik, ETH Zürich, Rämistrasse 101, 8092 , Zurich, Switzerland E-mail: cristina.pagliantini@math.ethz.ch;Department Mathematik, ETH Zürich, Rämistrasse 101, 8092 , Zurich, Switzerland E-mail: pascal.rolli@math.ethz.ch",Springer Netherlands,,175,1,267,280,0046-5755,1572-9168,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s107110140040x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s107110140040x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s107110140040x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s107110140040x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Integrative Biology, ETH Zurich, Universitätsstrasse 16, 8092, Zurich, Switzerland Plant Biology and Nature Management, Vrije Universiteit Brussel, 1050, Brussels, Belgium E-mail: Judith.Sitters@vub.ac.be","Sitters, Judith",ethz,10.1007/s10533-015-0069-4,https://doi.org/10.1007/s10533-015-0069-4,,Acacia tree density strongly affects N and P fluxes in savanna,,"Sitters, Judith;Edwards, Peter J.;Suter, Werner;Olde Venterink, Harry",2015,Biogeochemistry,"Institute of Integrative Biology, ETH Zurich, Universitätsstrasse 16, 8092, Zurich, Switzerland Plant Biology and Nature Management, Vrije Universiteit Brussel, 1050, Brussels, Belgium E-mail: Judith.Sitters@vub.ac.be;Institute of Integrative Biology, ETH Zurich, Universitätsstrasse 16, 8092, Zurich, Switzerland;Swiss Federal Research Institute WSL, Zürcherstrasse 111, 8903, Birmensdorf, Switzerland;Institute of Integrative Biology, ETH Zurich, Universitätsstrasse 16, 8092, Zurich, Switzerland Plant Biology and Nature Management, Vrije Universiteit Brussel, 1050, Brussels, Belgium",Springer International Publishing,,123,1-2,285,297,0168-2563,1573-515X,copyright,"Springer International Publishing Switzerland, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1053301500694,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1053301500694&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1053301500694&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1053301500694&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Seminar for Applied Mathematics, ETH Zurich, Zurich, Switzerland E-mail: alberto.paganini@sam.math.ethz.ch","Paganini, A.",ethz,10.1007/s10543-014-0515-z,https://doi.org/10.1007/s10543-014-0515-z,,Comparison of approximate shape gradients,,"Hiptmair, R.;Paganini, A.;Sargheini, S.",2015,BIT Numerical Mathematics,"Seminar for Applied Mathematics, ETH Zurich, Zurich, Switzerland E-mail: hiptmair@sam.math.ethz.ch;Seminar for Applied Mathematics, ETH Zurich, Zurich, Switzerland E-mail: alberto.paganini@sam.math.ethz.ch;Seminar for Applied Mathematics, ETH Zurich, Zurich, Switzerland E-mail: sahar.sargheini@sam.math.ethz.ch",Springer Netherlands,,55,2,459,485,0006-3835,1572-9125,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s105430140515z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s105430140515z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s105430140515z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s105430140515z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Microbiology, ETH Zurich, Vladimir-Prelog-Weg 4, 8093, Zurich, Switzerland E-mail: julia.vorholt@micro.biol.ethz.ch","Vorholt, Julia A.",ethz,10.1007/s00253-014-6240-3,https://doi.org/10.1007/s00253-014-6240-3,,Methylobacterium extorquens : methylotrophy and biotechnological applications,,"Ochsner, Andrea M.;Sonntag, Frank;Buchhaupt, Markus;Schrader, Jens;Vorholt, Julia A.",2015,Applied Microbiology and Biotechnology,"Institute of Microbiology, ETH Zurich, Vladimir-Prelog-Weg 4, 8093, Zurich, Switzerland;DECHEMA Forschungsinstitut, Theodor-Heuss-Allee 25, 60486, Frankfurt am Main, Germany;DECHEMA Forschungsinstitut, Theodor-Heuss-Allee 25, 60486, Frankfurt am Main, Germany;DECHEMA Forschungsinstitut, Theodor-Heuss-Allee 25, 60486, Frankfurt am Main, Germany;Institute of Microbiology, ETH Zurich, Vladimir-Prelog-Weg 4, 8093, Zurich, Switzerland E-mail: julia.vorholt@micro.biol.ethz.ch",Springer Berlin Heidelberg,,99,2,517,534,0175-7598,1432-0614,copyright,"Springer-Verlag Berlin Heidelberg, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0025301462403,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0025301462403&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0025301462403&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0025301462403&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Computer Vision Laboratory, ETH Zurich, Sternwartstrasse 7, 8092, Zurich, Switzerland E-mail: ssanabria@ethz.ch","Sanabria, Sergio J.",ethz,10.1007/s11548-015-1203-4,https://doi.org/10.1007/s11548-015-1203-4,,Thermal expansion imaging for monitoring lesion depth using M-mode ultrasound during cardiac RF ablation: in vitro study,,"Baki, Peter;Sanabria, Sergio J.;Kosa, Gabor;Szekely, Gabor;Goksel, Orcun",2015,International Journal of Computer Assisted Radiology and Surgery,"Computer Vision Laboratory, ETH Zurich, Sternwartstrasse 7, 8092, Zurich, Switzerland E-mail: bakip@vision.ee.ethz.ch;Computer Vision Laboratory, ETH Zurich, Sternwartstrasse 7, 8092, Zurich, Switzerland E-mail: ssanabria@ethz.ch;School of Mechanical Engineering, Faculty of Engineering, Tel Aviv University, 6997801, Tel Aviv, Israel E-mail: gkosa@post.tau.ac.il;Computer Vision Laboratory, ETH Zurich, Sternwartstrasse 7, 8092, Zurich, Switzerland E-mail: szekely@ethz.ch;Computer Vision Laboratory, ETH Zurich, Sternwartstrasse 7, 8092, Zurich, Switzerland E-mail: ogoksel@ethz.ch",Springer Berlin Heidelberg,,10,,681,693,1861-6410,1861-6429,copyright,"CARS, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1154801512034,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1154801512034&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1154801512034&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1154801512034&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
