First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Neurozentrum Bellevue, Theaterstr. 8, CH-8001, Zürich, Schweiz E-mail: g.kraemer@epilepsie-med.de","Krämer, G.",,10.1007/s10309-015-0015-4,https://doi.org/10.1007/s10309-015-0015-4,,Laudatio Sibylle-Ried-Preis 2015Laudation Sibylle-Ried-Award 2015,,"Krämer, G.",2015,Zeitschrift für Epileptologie,"Neurozentrum Bellevue, Theaterstr. 8, CH-8001, Zürich, Schweiz E-mail: g.kraemer@epilepsie-med.de",Springer Berlin Heidelberg,,28,3,228,229,1617-6782,1610-0646,copyright,"Springer-Verlag Berlin Heidelberg, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1030901500154,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030901500154&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030901500154&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030901500154&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratorio di Autoricerca di Base, 6914 , Lugano, Switzerland E-mail: autoricerca@gmail.com","Sassoli De Bianchi, Massimiliano",,10.1007/s10699-014-9352-4,https://doi.org/10.1007/s10699-014-9352-4,,"God May Not Play Dice, But Human Observers Surely Do",,"Sassoli De Bianchi, Massimiliano",2015,Foundations of Science,"Laboratorio di Autoricerca di Base, 6914 , Lugano, Switzerland E-mail: autoricerca@gmail.com",Springer Netherlands,,20,1,77,105,1233-1821,1572-8471,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1069901493524,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1069901493524&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1069901493524&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1069901493524&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Queensland Behavioural Economics Group (QuBE), School of Economics and Finance, Queensland University of Technology, GPO Box 2434, 4001, Brisbane, QLD, Australia CREMA, Center for Research in Economics, Management and the Arts, Zurich, Switzerland E-mail: benno.torgler@qut.edu.au","Torgler, Benno",,10.1007/s11192-015-1738-8,https://doi.org/10.1007/s11192-015-1738-8,,Do Nobel laureates change their patterns of collaboration following prize reception?,,"Chan, Ho Fai;Önder, Ali Sina;Torgler, Benno",2015,Scientometrics,"Queensland Behavioural Economics Group (QuBE), School of Economics and Finance, Queensland University of Technology, GPO Box 2434, 4001, Brisbane, QLD, Australia;Department of Economics, University of Bayreuth, Universitätsstrasse 30, 95447, Bayreuth, Germany;Queensland Behavioural Economics Group (QuBE), School of Economics and Finance, Queensland University of Technology, GPO Box 2434, 4001, Brisbane, QLD, Australia CREMA, Center for Research in Economics, Management and the Arts, Zurich, Switzerland E-mail: benno.torgler@qut.edu.au",Springer Netherlands,,105,3,2215,2235,0138-9130,1588-2861,copyright,"Akadémiai Kiadó, Budapest, Hungary, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1119201517388,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1119201517388&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1119201517388&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1119201517388&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Queensland Behavioural Economics Group (QuBE), School of Economics and Finance, Queensland University of Technology, GPO Box 2434, 4001, Brisbane, QLD, Australia Center for Research in Economics, Management and the Arts (CREMA), Zurich, Switzerland E-mail: benno.torgler@qut.edu.au","Torgler, Benno",,10.1007/s11192-015-1581-y,https://doi.org/10.1007/s11192-015-1581-y,,The inner quality of an article: Will time tell?,,"Chan, Ho Fai;Guillot, Malka;Page, Lionel;Torgler, Benno",2015,Scientometrics,"Queensland Behavioural Economics Group (QuBE), School of Economics and Finance, Queensland University of Technology, GPO Box 2434, 4001, Brisbane, QLD, Australia;Ecole Nationale Statistique et de l’Administration Economique (ENSAE), 3 Avenue Pierre Larousse, Paris, France;Queensland Behavioural Economics Group (QuBE), School of Economics and Finance, Queensland University of Technology, GPO Box 2434, 4001, Brisbane, QLD, Australia;Queensland Behavioural Economics Group (QuBE), School of Economics and Finance, Queensland University of Technology, GPO Box 2434, 4001, Brisbane, QLD, Australia Center for Research in Economics, Management and the Arts (CREMA), Zurich, Switzerland E-mail: benno.torgler@qut.edu.au",Springer Netherlands,,104,1,19,41,0138-9130,1588-2861,copyright,"Akadémiai Kiadó, Budapest, Hungary, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s111920151581y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s111920151581y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s111920151581y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s111920151581y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Queensland Behavioural Economics Group (QuBE), School of Economics and Finance, Queensland University of Technology, GPO Box 2434, 4001, Brisbane, QLD, Australia Center for Research in Economics, Management and the Arts (CREMA), Zurich, Switzerland E-mail: benno.torgler@qut.edu.au","Torgler, Benno",,10.1007/s11192-015-1620-8,https://doi.org/10.1007/s11192-015-1620-8,,Do great minds appear in batches?,,"Chan, Ho Fai;Torgler, Benno",2015,Scientometrics,"Queensland Behavioural Economics Group (QuBE), School of Economics and Finance, Queensland University of Technology, GPO Box 2434, 4001, Brisbane, QLD, Australia;Queensland Behavioural Economics Group (QuBE), School of Economics and Finance, Queensland University of Technology, GPO Box 2434, 4001, Brisbane, QLD, Australia Center for Research in Economics, Management and the Arts (CREMA), Zurich, Switzerland E-mail: benno.torgler@qut.edu.au",Springer Netherlands,,104,2,475,488,0138-9130,1588-2861,copyright,"Akadémiai Kiadó, Budapest, Hungary, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1119201516208,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1119201516208&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1119201516208&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1119201516208&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Psychiatric Services Aargau AG, P.O. Box 432, 5201, Brugg, Switzerland E-mail: urs.hepp@pdag.ch","Hepp, Urs",,10.1007/s10488-014-0561-5,https://doi.org/10.1007/s10488-014-0561-5,,Referral to Inpatient Treatment Does not Necessarily Imply a Need for Inpatient Treatment,,"Stulz, Niklaus;Nevely, Anja;Hilpert, Matthias;Bielinski, Daniel;Spisla, Caesar;Maeck, Lienhard;Hepp, Urs",2015,Administration and Policy in Mental Health and Mental Health Services Research,"Psychiatric Services Aargau AG, P.O. Box 432, 5201, Brugg, Switzerland;Psychiatric Services Aargau AG, P.O. Box 432, 5201, Brugg, Switzerland;Psychiatric Services Aargau AG, P.O. Box 432, 5201, Brugg, Switzerland;Psychiatric Services Aargau AG, P.O. Box 432, 5201, Brugg, Switzerland;Psychiatric Services Aargau AG, P.O. Box 432, 5201, Brugg, Switzerland;Psychiatric Services Aargau AG, P.O. Box 432, 5201, Brugg, Switzerland;Psychiatric Services Aargau AG, P.O. Box 432, 5201, Brugg, Switzerland E-mail: urs.hepp@pdag.ch",Springer US; http://www.springer-ny.com,,42,4,474,483,0894-587X,1573-3289,copyright,"Springer Science+Business Media New York, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1048801405615,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1048801405615&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1048801405615&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1048801405615&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Chemical and Preclinical Research and Development, Vifor (International) Ltd., St. Gallen, Switzerland E-mail: susanna.burckhardt@viforpharma.com","Burckhardt, Susanna",,10.1007/s10534-015-9845-9,https://doi.org/10.1007/s10534-015-9845-9,,"Physico-chemical properties of the new generation IV iron preparations ferumoxytol, iron isomaltoside 1000 and ferric carboxymaltose",,"Neiser, Susann;Rentsch, Daniel;Dippon, Urs;Kappler, Andreas;Weidler, Peter G.;Göttlicher, Jörg;Steininger, Ralph;Wilhelm, Maria;Braitsch, Michaela;Funk, Felix;Philipp, Erik;Burckhardt, Susanna",2015,BioMetals,"Chemical and Preclinical Research and Development, Vifor (International) Ltd., St. Gallen, Switzerland;Swiss Federal Laboratories for Materials Science and Technology (Empa), Dübendorf, Switzerland;Geomicrobiology, Center for Applied Geosciences, University of Tübingen, Tübingen, Germany;Geomicrobiology, Center for Applied Geosciences, University of Tübingen, Tübingen, Germany;Institute of Functional Interfaces, Karlsruhe Institute of Technology (KIT), Eggenstein-Leopoldshafen, Germany;ANKA–Synchrotron Radiation Facility, Karlsruhe Institute for Technology (KIT), Eggenstein-Leopoldshafen, Germany;ANKA–Synchrotron Radiation Facility, Karlsruhe Institute for Technology (KIT), Eggenstein-Leopoldshafen, Germany;Chemical and Preclinical Research and Development, Vifor (International) Ltd., St. Gallen, Switzerland;Chemical and Preclinical Research and Development, Vifor (International) Ltd., St. Gallen, Switzerland;Chemical and Preclinical Research and Development, Vifor (International) Ltd., St. Gallen, Switzerland;Chemical and Preclinical Research and Development, Vifor (International) Ltd., St. Gallen, Switzerland;Chemical and Preclinical Research and Development, Vifor (International) Ltd., St. Gallen, Switzerland E-mail: susanna.burckhardt@viforpharma.com",Springer Netherlands,,28,4,615,635,0966-0844,1572-8773,copyright,"Springer Science+Business Media New York, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1053401598459,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1053401598459&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1053401598459&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1053401598459&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Novartis Institutes for BioMedical Research, Basel, Switzerland E-mail: alvar.gossert@novartis.com","Gossert, Alvar D.",,10.1007/s10858-015-9931-x,https://doi.org/10.1007/s10858-015-9931-x,,"Auto-inducing media for uniform isotope labeling of proteins with 15N, 13C and 2H",,"Guthertz, Nicolas;Klopp, Julia;Winterhalter, Aurélie;Fernández, César;Gossert, Alvar D.",2015,Journal of Biomolecular NMR,"Division of Structural Biology, Institute of Cancer Research, London, UK;Novartis Institutes for BioMedical Research, Basel, Switzerland;Novartis Institutes for BioMedical Research, Basel, Switzerland;Novartis Institutes for BioMedical Research, Basel, Switzerland;Novartis Institutes for BioMedical Research, Basel, Switzerland E-mail: alvar.gossert@novartis.com",Springer Netherlands,,62,2,169,177,0925-2738,1573-5001,copyright,"Springer Science+Business Media Dordrecht, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s108580159931x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108580159931x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108580159931x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108580159931x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Merem Netherlands Asthma Center, Davos, Switzerland Merem Asthma Center Heideheuvel, Hilversum, The Netherlands Department of Pediatric Psychology, VU University Medical Center, Reception L, PO Box 7057, 1007 MB, Amsterdam, The Netherlands E-mail: m.verkleij@vumc.nl","Verkleij, Marieke",,10.1007/s10880-015-9423-x,https://doi.org/10.1007/s10880-015-9423-x,,Parenting Stress Related to Behavioral Problems and Disease Severity in Children with Problematic Severe Asthma,,"Verkleij, Marieke;Van De Griendt, Erik-Jonas;Colland, Vivian;Van Loey, Nancy;Beelen, Anita;Geenen, Rinie",2015,Journal of Clinical Psychology in Medical Settings,"Merem Netherlands Asthma Center, Davos, Switzerland Merem Asthma Center Heideheuvel, Hilversum, The Netherlands Department of Pediatric Psychology, VU University Medical Center, Reception L, PO Box 7057, 1007 MB, Amsterdam, The Netherlands E-mail: m.verkleij@vumc.nl;DeKinderkliniek and Flevo Hospital, Almere, The Netherlands;Department of Pediatric Psychology, Emma Children’s Hospital Academic Medical Center, Amsterdam, The Netherlands;Department of Clinical & Health Psychology, Utrecht University, Utrecht, The Netherlands Association of Dutch Burns Centers, Beverwijk, The Netherlands;Merem Asthma Center Heideheuvel, Hilversum, The Netherlands Department of Rehabilitation, Academic Medical Center, Amsterdam, The Netherlands;Department of Clinical & Health Psychology, Utrecht University, Utrecht, The Netherlands Department of Rheumatology & Clinical Immunology, University Medical Center Utrecht, Utrecht, The Netherlands",Springer US; http://www.springer-ny.com,,22,,179,193,1068-9583,1573-3572,copyright,"The Author(s), 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s108800159423x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108800159423x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108800159423x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108800159423x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Teagasc, Environment Research Centre, Johnstown Castle, Wexford, Ireland Agroscope, Institute for Sustainability Sciences ISS, CH-8046, Zürich, Switzerland E-mail: hoekstranyncke@gmail.com","Hoekstra, N. J.",,10.1007/s11104-014-2352-x,https://doi.org/10.1007/s11104-014-2352-x,,Do belowground vertical niche differences between deep- and shallow-rooted species enhance resource uptake and drought resistance in grassland mixtures?,,"Hoekstra, N. J.;Suter, M.;Finn, J. A.;Husse, S.;Lüscher, A.",2015,Plant and Soil,"Teagasc, Environment Research Centre, Johnstown Castle, Wexford, Ireland Agroscope, Institute for Sustainability Sciences ISS, CH-8046, Zürich, Switzerland E-mail: hoekstranyncke@gmail.com;Agroscope, Institute for Sustainability Sciences ISS, CH-8046, Zürich, Switzerland;Teagasc, Environment Research Centre, Johnstown Castle, Wexford, Ireland;Agroscope, Institute for Sustainability Sciences ISS, CH-8046, Zürich, Switzerland ETH Zürich, Institute of Agricultural Sciences, CH-8092, Zürich, Switzerland;Agroscope, Institute for Sustainability Sciences ISS, CH-8046, Zürich, Switzerland",Springer International Publishing,,394,1-2,21,34,0032-079X,1573-5036,copyright,"Springer International Publishing Switzerland, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s111040142352x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s111040142352x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s111040142352x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s111040142352x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Agroscope, Institute for Plant Production Sciences, Route de Duillier 50, CP 1012, 1260, Nyon 1, Switzerland E-mail: raphael.charles@agroscope.admin.ch","Charles, Raphaël",,10.1007/s11104-015-2476-7,https://doi.org/10.1007/s11104-015-2476-7,,Accumulation of biologically fixed nitrogen by legumes cultivated as cover crops in Switzerland,,"Büchi, Lucie;Gebhard, Claude-Alain;Liebisch, Frank;Sinaj, Sokrat;Ramseier, Hans;Charles, Raphaël",2015,Plant and Soil,"Agroscope, Institute for Plant Production Sciences, Route de Duillier 50, CP 1012, 1260, Nyon 1, Switzerland;School of Agricultural, Forest and Food sciences HAFL, 3052, Zollikofen, Switzerland;ETH Zurich, Institute of Agricultural Sciences, Universitätsstrasse 2, 8092, Zürich, Switzerland;Agroscope, Institute for Plant Production Sciences, Route de Duillier 50, CP 1012, 1260, Nyon 1, Switzerland;School of Agricultural, Forest and Food sciences HAFL, 3052, Zollikofen, Switzerland;Agroscope, Institute for Plant Production Sciences, Route de Duillier 50, CP 1012, 1260, Nyon 1, Switzerland E-mail: raphael.charles@agroscope.admin.ch",Springer International Publishing,,393,1-2,163,175,0032-079X,1573-5036,copyright,"Springer International Publishing Switzerland, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1110401524767,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1110401524767&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1110401524767&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1110401524767&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Tumor- und Brustzentrum ZeTuP St. Gallen, Rorschacher Str. 150, 9006, St. Gallen, Schweiz E-mail: friedemann.honecker@zetup.ch","Honecker, F.",,10.1007/s00761-014-2871-3,https://doi.org/10.1007/s00761-014-2871-3,,"Prostatakarzinom – häufig, aber alles andere als trivialProstate cancer – common, but not trivial",,"Honecker, F.;Müller, A.-C.;Albers, P.",2015,Der Onkologe,"Tumor- und Brustzentrum ZeTuP St. Gallen, Rorschacher Str. 150, 9006, St. Gallen, Schweiz E-mail: friedemann.honecker@zetup.ch;Universitätsklinik für Radioonkologie, Eberhard Karls Universität Tübingen, Tübingen, Deutschland;Klinik für Urologie, Universitätsklinikum Düsseldorf, Düsseldorf, Deutschland",Springer Berlin Heidelberg,,21,9,774,777,0947-8965,1433-0415,copyright,"Springer-Verlag Berlin Heidelberg, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0076101428713,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0076101428713&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0076101428713&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0076101428713&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
